month,day,hour,ele_price
4,16,9.5,13.482
4,16,10.0,13.8005
4,16,10.5,14.164499999999999
4,16,11.0,14.455
4,16,11.5,12.6385
4,16,12.0,12.11
4,16,12.5,9.978499999999999
4,16,13.0,9.814
4,16,13.5,10.162249999999998
4,16,14.0,11.151000000000002
4,16,14.5,11.857999999999999
4,16,15.0,25.005750000000003
4,16,15.5,27.4089725
4,16,16.0,27.987750000000002
4,16,16.5,29.2534725
4,16,17.0,29.104722499999998
4,16,17.5,29.7452225
4,16,18.0,19.351499999999998
4,16,18.5,19.194
4,16,19.0,19.53
4,16,19.5,18.6305
4,16,20.0,19.4845
4,16,20.5,15.86725
4,16,21.0,16.632
4,16,21.5,14.1925
4,16,22.0,15.267000000000001
4,16,22.5,14.5565
4,16,23.0,14.661500000000002
4,16,23.5,12.9745
4,17,0.0,12.3515
4,17,0.5,14.2065
4,17,1.0,13.636000000000001
4,17,1.5,12.2325
4,17,2.0,13.7095
4,17,2.5,11.896499999999998
4,17,3.0,13.328000000000001
4,17,3.5,12.516
4,17,4.0,13.615
4,17,4.5,14.777000000000001
4,17,5.0,16.044
4,17,5.5,18.3002225
4,17,6.0,15.2565
4,17,6.5,19.6214725
4,17,7.0,15.7395
4,17,7.5,18.242
4,17,8.0,14.938
4,17,8.5,15.658999999999999
4,17,9.0,13.600999999999999
4,17,9.5,12.7155
4,17,10.0,12.9395
4,17,10.5,11.6725
4,17,11.0,11.6235
4,17,11.5,10.9795
4,17,12.0,11.9525
4,17,12.5,9.539250000000001
4,17,13.0,10.734499999999999
4,17,13.5,10.2445
4,17,14.0,9.0055
4,17,14.5,11.592
4,17,15.0,22.953
4,17,15.5,27.18275
4,17,16.0,27.272000000000002
4,17,16.5,28.4694725
4,17,17.0,29.022472499999996
4,17,17.5,29.368972499999998
4,17,18.0,19.351499999999998
4,17,18.5,18.7075
4,17,19.0,19.4845
4,17,19.5,18.179
4,17,20.0,18.627
4,17,20.5,13.448749999999999
4,17,21.0,16.072
4,17,21.5,11.588500000000002
4,17,22.0,14.836500000000001
4,17,22.5,12.6805
4,17,23.0,12.558
4,17,23.5,11.976999999999999
4,18,0.0,11.3575
4,18,0.5,13.3805
4,18,1.0,13.006
4,18,1.5,11.966500000000002
4,18,2.0,12.673499999999999
4,18,2.5,12.022499999999999
4,18,3.0,13.1775
4,18,3.5,12.74
4,18,4.0,14.216999999999999
4,18,4.5,14.434
4,18,5.0,14.469
4,18,5.5,17.262
4,18,6.0,16.8175
4,18,6.5,19.89575
4,18,7.0,17.1955
4,18,7.5,18.123
4,18,8.0,16.59
4,18,8.5,15.692250000000001
4,18,9.0,15.9495
4,18,9.5,15.5225
4,18,10.0,15.676499999999999
4,18,10.5,14.910000000000002
4,18,11.0,15.015
4,18,11.5,14.3465
4,18,12.0,14.238
4,18,12.5,11.4415
4,18,13.0,12.173
4,18,13.5,11.5045
4,18,14.0,11.823
4,18,14.5,13.0725
4,18,15.0,25.613
4,18,15.5,27.15825
4,18,16.0,27.57825
4,18,16.5,28.651472499999997
4,18,17.0,29.242972499999997
4,18,17.5,29.1764725
4,18,18.0,19.948249999999998
4,18,18.5,19.73125
4,18,19.0,19.894000000000002
4,18,19.5,19.04525
4,18,20.0,19.370749999999997
4,18,20.5,15.9495
4,18,21.0,16.60925
4,18,21.5,14.21
4,18,22.0,15.94775
4,18,22.5,13.6745
4,18,23.0,14.6895
4,18,23.5,13.433
4,19,0.0,12.5615
4,19,0.5,13.979
4,19,1.0,13.545
4,19,1.5,12.495
4,19,2.0,12.8555
4,19,2.5,12.662999999999998
4,19,3.0,13.149499999999998
4,19,3.5,12.649000000000001
4,19,4.0,14.554749999999999
4,19,4.5,14.666749999999999
4,19,5.0,15.09375
4,19,5.5,18.107249999999997
4,19,6.0,16.148999999999997
4,19,6.5,19.797749999999997
4,19,7.0,18.26475
4,19,7.5,18.177249999999997
4,19,8.0,17.72225
4,19,8.5,16.164749999999998
4,19,9.0,16.09475
4,19,9.5,15.137500000000001
4,19,10.0,14.89425
4,19,10.5,15.134
4,19,11.0,14.7945
4,19,11.5,14.14
4,19,12.0,13.772499999999999
4,19,12.5,12.13275
4,19,13.0,12.866
4,19,13.5,11.816
4,19,14.0,11.714500000000001
4,19,14.5,13.45575
4,19,15.0,24.290000000000003
4,19,15.5,26.993750000000002
4,19,16.0,26.03825
4,19,16.5,27.634249999999998
4,19,17.0,28.630472499999996
4,19,17.5,29.42975
4,19,18.0,19.619249999999997
4,19,18.5,19.62625
4,19,19.0,19.43375
4,19,19.5,18.892999999999997
4,19,20.0,19.48625
4,19,20.5,15.82
4,19,21.0,17.30575
4,19,21.5,13.895000000000001
4,19,22.0,15.68
4,19,22.5,15.084999999999999
4,19,23.0,14.518
4,19,23.5,13.6185
4,20,0.0,13.586999999999998
4,20,0.5,14.591500000000002
4,20,1.0,14.083999999999998
4,20,1.5,13.657000000000002
4,20,2.0,14.0035
4,20,2.5,13.639499999999998
4,20,3.0,14.5775
4,20,3.5,14.54425
4,20,4.0,15.8515
4,20,4.5,15.806
4,20,5.0,16.3905
4,20,5.5,18.26475
4,20,6.0,17.49475
4,20,6.5,19.32525
4,20,7.0,18.52025
4,20,7.5,18.226249999999997
4,20,8.0,17.809749999999998
4,20,8.5,16.408
4,20,9.0,15.337000000000002
4,20,9.5,14.840000000000002
4,20,10.0,14.413000000000002
4,20,10.5,14.085749999999999
4,20,11.0,14.045500000000002
4,20,11.5,12.778500000000001
4,20,12.0,12.985
4,20,12.5,11.809
4,20,13.0,11.774000000000001
4,20,13.5,11.4345
4,20,14.0,11.3435
4,20,14.5,12.512500000000001
4,20,15.0,24.48075
4,20,15.5,25.67425
4,20,16.0,27.219972499999997
4,20,16.5,28.3382225
4,20,17.0,28.9017225
4,20,17.5,29.5159725
4,20,18.0,19.76275
4,20,18.5,19.605249999999998
4,20,19.0,19.874750000000002
4,20,19.5,19.56675
4,20,20.0,19.78725
4,20,20.5,16.0335
4,20,21.0,16.89625
4,20,21.5,14.273000000000001
4,20,22.0,17.024
4,20,22.5,15.33
4,20,23.0,14.521500000000001
4,20,23.5,13.4715
4,21,0.0,13.139000000000001
4,21,0.5,14.96775
4,21,1.0,13.86
4,21,1.5,13.195
4,21,2.0,13.4365
4,21,2.5,12.908000000000001
4,21,3.0,13.881
4,21,3.5,13.156500000000001
4,21,4.0,14.119
4,21,4.5,14.759500000000001
4,21,5.0,14.188999999999998
4,21,5.5,16.90675
4,21,6.0,15.253
4,21,6.5,17.444
4,21,7.0,16.98375
4,21,7.5,17.00825
4,21,8.0,16.492
4,21,8.5,15.793750000000001
4,21,9.0,14.948500000000001
4,21,9.5,14.4165
4,21,10.0,13.719999999999999
4,21,10.5,13.972
4,21,11.0,14.0
4,21,11.5,13.389249999999999
4,21,12.0,13.776000000000002
4,21,12.5,12.393500000000001
4,21,13.0,12.0505
4,21,13.5,11.438
4,21,14.0,11.4275
4,21,14.5,12.3725
4,21,15.0,24.66275
4,21,15.5,26.42675
4,21,16.0,26.934250000000002
4,21,16.5,28.638749999999998
4,21,17.0,28.612972499999998
4,21,17.5,29.123972499999997
4,21,18.0,18.97875
4,21,18.5,18.97175
4,21,19.0,19.59125
4,21,19.5,18.880750000000003
4,21,20.0,19.56325
4,21,20.5,16.569
4,21,21.0,17.2655
4,21,21.5,14.2205
4,21,22.0,15.9285
4,21,22.5,15.45075
4,21,23.0,15.51025
4,21,23.5,14.112
4,22,0.0,13.748
4,22,0.5,15.625750000000002
4,22,1.0,14.73675
4,22,1.5,13.895000000000001
4,22,2.0,14.542499999999999
4,22,2.5,13.831999999999999
4,22,3.0,14.801499999999999
4,22,3.5,14.360500000000002
4,22,4.0,15.161999999999999
4,22,4.5,15.4
4,22,5.0,15.7185
4,22,5.5,17.9305
4,22,6.0,17.1745
4,22,6.5,19.14325
4,22,7.0,17.46675
4,22,7.5,17.958499999999997
4,22,8.0,17.598
4,22,8.5,16.2085
4,22,9.0,16.303
4,22,9.5,15.5505
4,22,10.0,14.756
4,22,10.5,14.39025
4,22,11.0,14.238
4,22,11.5,13.251
4,22,12.0,12.936
4,22,12.5,12.1625
4,22,13.0,12.32
4,22,13.5,11.844
4,22,14.0,11.8615
4,22,14.5,12.5755
4,22,15.0,25.25075
4,22,15.5,27.076472499999998
4,22,16.0,27.65525
4,22,16.5,28.6164725
4,22,17.0,28.955972499999998
4,22,17.5,29.2254725
4,22,18.0,19.69275
4,22,18.5,19.138
4,22,19.0,19.11
4,22,19.5,18.27
4,22,20.0,18.90875
4,22,20.5,15.1725
4,22,21.0,15.631
4,22,21.5,13.6815
4,22,22.0,15.498
4,22,22.5,15.813000000000002
4,22,23.0,15.0045
4,22,23.5,14.833
4,23,0.0,14.049
4,23,0.5,15.084999999999999
4,23,1.0,14.0875
4,23,1.5,13.517000000000001
4,23,2.0,13.4855
4,23,2.5,13.3805
4,23,3.0,13.530999999999999
4,23,3.5,13.076
4,23,4.0,14.504
4,23,4.5,14.896
4,23,5.0,15.8865
4,23,5.5,16.9925
4,23,6.0,14.91525
4,23,6.5,18.221
4,23,7.0,17.8255
4,23,7.5,18.665499999999998
4,23,8.0,17.318
4,23,8.5,17.262
4,23,9.0,16.425500000000003
4,23,9.5,15.666000000000002
4,23,10.0,15.638
4,23,10.5,15.946
4,23,11.0,15.52775
4,23,11.5,13.8915
4,23,12.0,14.650999999999998
4,23,12.5,12.901000000000002
4,23,13.0,12.775
4,23,13.5,12.6805
4,23,14.0,12.892249999999999
4,23,14.5,13.9895
4,23,15.0,25.53075
4,23,15.5,26.139750000000003
4,23,16.0,27.235249999999997
4,23,16.5,28.2839725
4,23,17.0,29.0784725
4,23,17.5,29.300250000000002
4,23,18.0,18.892999999999997
4,23,18.5,18.277
4,23,19.0,19.1695
4,23,19.5,18.203500000000002
4,23,20.0,19.50375
4,23,20.5,14.56
4,23,21.0,16.093
4,23,21.5,13.898499999999999
4,23,22.0,14.591500000000002
4,23,22.5,14.0875
4,23,23.0,14.220500000000001
4,23,23.5,12.943
4,24,0.0,12.701500000000001
4,24,0.5,13.576500000000001
4,24,1.0,13.027000000000001
4,24,1.5,11.9525
4,24,2.0,12.621
4,24,2.5,11.368
4,24,3.0,12.901000000000002
4,24,3.5,12.446
4,24,4.0,13.769
4,24,4.5,13.685
4,24,5.0,14.609
4,24,5.5,15.701
4,24,6.0,15.207500000000001
4,24,6.5,18.406499999999998
4,24,7.0,17.99175
4,24,7.5,19.03125
4,24,8.0,17.22
4,24,8.5,17.241
4,24,9.0,16.044
4,24,9.5,15.0815
4,24,10.0,14.591499999999998
4,24,10.5,14.1225
4,24,11.0,14.203000000000001
4,24,11.5,13.779499999999999
4,24,12.0,13.80225
4,24,12.5,12.54575
4,24,13.0,12.9885
4,24,13.5,12.5475
4,24,14.0,12.7365
4,24,14.5,14.077
4,24,15.0,25.502750000000002
4,24,15.5,26.38825
4,24,16.0,27.11975
4,24,16.5,28.1789725
4,24,17.0,28.3154725
4,24,17.5,28.9139725
4,24,18.0,19.1065
4,24,18.5,18.788
4,24,19.0,19.34275
4,24,19.5,19.13975
4,24,20.0,19.3585
4,24,20.5,16.169999999999998
4,24,21.0,16.952250000000003
4,24,21.5,14.180250000000001
4,24,22.0,16.91025
4,24,22.5,15.26
4,24,23.0,15.081499999999998
4,24,23.5,14.371
4,25,0.0,13.9965
4,25,0.5,15.0535
4,25,1.0,14.552999999999999
4,25,1.5,14.14
4,25,2.0,14.189
4,25,2.5,13.627250000000002
4,25,3.0,14.378
4,25,3.5,13.985999999999999
4,25,4.0,15.993249999999998
4,25,4.5,15.309
4,25,5.0,16.9435
4,25,5.5,17.84825
4,25,6.0,16.735249999999997
4,25,6.5,18.562250000000002
4,25,7.0,18.00575
4,25,7.5,18.43625
4,25,8.0,17.50525
4,25,8.5,16.871750000000002
4,25,9.0,16.51475
4,25,9.5,16.02475
4,25,10.0,16.05625
4,25,10.5,16.3765
4,25,11.0,16.25575
4,25,11.5,15.784999999999998
4,25,12.0,15.4385
4,25,12.5,14.280000000000001
4,25,13.0,14.378
4,25,13.5,14.119
4,25,14.0,13.600999999999999
4,25,14.5,15.0605
4,25,15.0,26.05225
4,25,15.5,27.0449725
4,25,16.0,27.8814725
4,25,16.5,28.465972499999996
4,25,17.0,29.1974725
4,25,17.5,29.382972499999997
4,25,18.0,20.06725
4,25,18.5,19.83275
4,25,19.0,20.22475
4,25,19.5,19.68225
4,25,20.0,19.70325
4,25,20.5,17.03625
4,25,21.0,17.49475
4,25,21.5,13.9825
4,25,22.0,16.8455
4,25,22.5,14.035000000000002
4,25,23.0,14.740250000000001
4,25,23.5,13.8495
4,26,0.0,13.993
4,26,0.5,15.743
4,26,1.0,15.3685
4,26,1.5,14.4655
4,26,2.0,14.994
4,26,2.5,14.1505
4,26,3.0,14.731499999999999
4,26,3.5,14.1295
4,26,4.0,13.546750000000001
4,26,4.5,13.79
4,26,5.0,16.01775
4,26,5.5,18.565749999999998
4,26,6.0,17.48425
4,26,6.5,19.98675
4,26,7.0,19.74875
4,26,7.5,19.44425
4,26,8.0,19.237750000000002
4,26,8.5,18.565749999999998
4,26,9.0,17.74325
4,26,9.5,16.47275
4,26,10.0,16.85075
4,26,10.5,16.765
4,26,11.0,16.471
4,26,11.5,15.6975
4,26,12.0,15.566250000000002
4,26,12.5,14.896
4,26,13.0,15.064
4,26,13.5,14.833
4,26,14.0,13.627249999999998
4,26,14.5,15.5785
4,26,15.0,26.20975
4,26,15.5,27.8674725
4,26,16.0,27.811472499999997
4,26,16.5,28.8159725
4,26,17.0,29.2184725
4,26,17.5,29.459972500000003
4,26,18.0,20.39625
4,26,18.5,19.81175
4,26,19.0,20.00075
4,26,19.5,19.24825
4,26,20.0,20.046249999999997
4,26,20.5,17.33375
4,26,21.0,16.92775
4,26,21.5,14.1785
4,26,22.0,15.9985
4,26,22.5,13.97725
4,26,23.0,13.8775
4,26,23.5,12.97625
4,27,0.0,12.9255
4,27,0.5,14.434
4,27,1.0,14.2415
4,27,1.5,12.985
4,27,2.0,13.527500000000002
4,27,2.5,12.859
4,27,3.0,13.8705
4,27,3.5,13.272
4,27,4.0,14.049
4,27,4.5,14.39725
4,27,5.0,16.008999999999997
4,27,5.5,17.98125
4,27,6.0,16.37125
4,27,6.5,18.387249999999998
4,27,7.0,17.428250000000002
4,27,7.5,17.65225
4,27,8.0,17.54375
4,27,8.5,17.253249999999998
4,27,9.0,16.93125
4,27,9.5,16.41325
4,27,10.0,16.70025
4,27,10.5,16.53225
4,27,11.0,16.483249999999998
4,27,11.5,16.169999999999998
4,27,12.0,16.00725
4,27,12.5,15.134
4,27,13.0,14.78225
4,27,13.5,14.178500000000001
4,27,14.0,13.6185
4,27,14.5,14.83475
4,27,15.0,25.41525
4,27,15.5,27.140749999999997
4,27,16.0,27.39625
4,27,16.5,28.8789725
4,27,17.0,29.050472499999998
4,27,17.5,28.638749999999998
4,27,18.0,18.78275
4,27,18.5,17.77825
4,27,19.0,17.72225
4,27,19.5,16.98025
4,27,20.0,17.63475
4,27,20.5,16.02475
4,27,21.0,16.56375
4,27,21.5,15.295
4,27,22.0,16.037
4,27,22.5,14.9975
4,27,23.0,14.979999999999999
4,27,23.5,13.8495
4,28,0.0,13.9475
4,28,0.5,15.071
4,28,1.0,14.3745
4,28,1.5,13.835500000000001
4,28,2.0,13.842500000000001
4,28,2.5,13.009500000000001
4,28,3.0,13.240499999999999
4,28,3.5,12.778500000000001
4,28,4.0,13.956249999999999
4,28,4.5,14.4585
4,28,5.0,15.32125
4,28,5.5,16.79825
4,28,6.0,15.04125
4,28,6.5,17.5
4,28,7.0,16.95925
4,28,7.5,17.32675
4,28,8.0,17.73275
4,28,8.5,17.879749999999998
4,28,9.0,17.38625
4,28,9.5,17.417749999999998
4,28,10.0,17.62775
4,28,10.5,17.52975
4,28,11.0,17.76425
4,28,11.5,17.0975
4,28,12.0,16.82975
4,28,12.5,15.582
4,28,13.0,15.40175
4,28,13.5,14.598500000000001
4,28,14.0,14.14
4,28,14.5,15.303749999999999
4,28,15.0,25.91225
4,28,15.5,27.71475
4,28,16.0,28.21875
4,28,16.5,29.05525
4,28,17.0,29.02025
4,28,17.5,29.1729725
4,28,18.0,19.41275
4,28,18.5,18.7705
4,28,19.0,18.849249999999998
4,28,19.5,18.43975
4,28,20.0,19.062749999999998
4,28,20.5,16.78775
4,28,21.0,17.099249999999998
4,28,21.5,14.475999999999999
4,28,22.0,17.13075
4,28,22.5,15.088500000000002
4,28,23.0,15.032499999999999
4,28,23.5,14.3885
4,29,0.0,14.5565
4,29,0.5,15.92675
4,29,1.0,15.8165
4,29,1.5,14.335999999999999
4,29,2.0,15.4735
4,29,2.5,14.5145
4,29,3.0,15.19
4,29,3.5,14.805
4,29,4.0,14.4865
4,29,4.5,15.512
4,29,5.0,16.77725
4,29,5.5,18.236749999999997
4,29,6.0,16.96275
4,29,6.5,19.38475
4,29,7.0,18.04075
4,29,7.5,18.387249999999998
4,29,8.0,18.01975
4,29,8.5,17.53675
4,29,9.0,17.29175
4,29,9.5,16.56375
4,29,10.0,15.986249999999998
4,29,10.5,15.970500000000001
4,29,11.0,16.12275
4,29,11.5,15.344
4,29,12.0,15.414
4,29,12.5,13.7935
4,29,13.0,14.4095
4,29,13.5,13.677999999999999
4,29,14.0,13.6745
4,29,14.5,14.60025
4,29,15.0,25.709249999999997
4,29,15.5,27.21775
4,29,16.0,27.29125
4,29,16.5,28.61075
4,29,17.0,29.261750000000003
4,29,17.5,29.6944725
4,29,18.0,19.13975
4,29,18.5,18.54125
4,29,19.0,18.65325
4,29,19.5,18.33825
4,29,20.0,18.71625
4,29,20.5,16.16475
4,29,21.0,16.73175
4,29,21.5,14.966
4,29,22.0,15.937249999999999
4,29,22.5,15.1235
4,29,23.0,14.07
4,29,23.5,13.156500000000001
4,30,0.0,13.359499999999999
4,30,0.5,13.937
4,30,1.0,13.8985
4,30,1.5,13.237
4,30,2.0,13.051499999999999
4,30,2.5,12.558
4,30,3.0,13.377
4,30,3.5,13.02875
4,30,4.0,13.7725
4,30,4.5,13.9965
4,30,5.0,13.818
4,30,5.5,15.7465
4,30,6.0,16.065
4,30,6.5,17.83425
4,30,7.0,17.2865
4,30,7.5,17.171000000000003
4,30,8.0,16.303
4,30,8.5,16.0195
4,30,9.0,15.606499999999999
4,30,9.5,14.25025
4,30,10.0,14.6895
4,30,10.5,14.913499999999999
4,30,11.0,15.077999999999998
4,30,11.5,13.503
4,30,12.0,13.975499999999998
4,30,12.5,12.554499999999999
4,30,13.0,12.0435
4,30,13.5,12.344500000000002
4,30,14.0,11.89125
4,30,14.5,13.1425
4,30,15.0,25.7075
4,30,15.5,28.20475
4,30,16.0,28.400750000000002
4,30,16.5,29.280999999999995
4,30,17.0,29.6367225
4,30,17.5,29.645
4,30,18.0,20.09525
4,30,18.5,19.45825
4,30,19.0,19.992
4,30,19.5,18.851
4,30,20.0,19.640249999999998
4,30,20.5,15.238999999999999
4,30,21.0,16.436
4,30,21.5,13.100499999999998
4,30,22.0,14.042
4,30,22.5,12.509
4,30,23.0,13.1215
4,30,23.5,11.6655
5,1,0.0,11.914
5,1,0.5,13.363
5,1,1.0,12.9955
5,1,1.5,12.022499999999999
5,1,2.0,12.124
5,1,2.5,11.469500000000002
5,1,3.0,11.907000000000002
5,1,3.5,11.38375
5,1,4.0,11.609499999999999
5,1,4.5,12.201
5,1,5.0,12.022499999999999
5,1,5.5,13.160000000000002
5,1,6.0,12.7295
5,1,6.5,15.96175
5,1,7.0,15.148000000000001
5,1,7.5,16.4395
5,1,8.0,15.68
5,1,8.5,16.9995
5,1,9.0,16.5935
5,1,9.5,16.373
5,1,10.0,15.113
5,1,10.5,15.498
5,1,11.0,15.204
5,1,11.5,14.70525
5,1,12.0,14.511000000000001
5,1,12.5,12.165999999999999
5,1,13.0,13.195
5,1,13.5,12.656
5,1,14.0,12.432
5,1,14.5,14.59675
5,1,15.0,25.29975
5,1,15.5,27.23875
5,1,16.0,27.515249999999998
5,1,16.5,28.60375
5,1,17.0,28.69475
5,1,17.5,28.58975
5,1,18.0,19.1345
5,1,18.5,18.635749999999998
5,1,19.0,18.59025
5,1,19.5,18.303250000000002
5,1,20.0,18.64275
5,1,20.5,16.8735
5,1,21.0,17.07825
5,1,21.5,13.6045
5,1,22.0,16.03
5,1,22.5,13.790000000000001
5,1,23.0,13.387500000000001
5,1,23.5,12.502
5,2,0.0,12.701500000000001
5,2,0.5,13.030499999999998
5,2,1.0,12.6
5,2,1.5,12.215000000000002
5,2,2.0,12.061
5,2,2.5,11.528999999999998
5,2,3.0,11.927999999999999
5,2,3.5,11.515
5,2,4.0,12.582500000000001
5,2,4.5,12.628
5,2,5.0,13.0865
5,2,5.5,15.2355
5,2,6.0,14.2415
5,2,6.5,16.8595
5,2,7.0,16.7755
5,2,7.5,17.746750000000002
5,2,8.0,17.703
5,2,8.5,17.452749999999998
5,2,9.0,16.5585
5,2,9.5,16.513
5,2,10.0,16.66
5,2,10.5,16.38
5,2,11.0,16.8385
5,2,11.5,16.50425
5,2,12.0,15.82175
5,2,12.5,14.6965
5,2,13.0,14.4305
5,2,13.5,14.224000000000002
5,2,14.0,13.856499999999999
5,2,14.5,14.687750000000001
5,2,15.0,25.859750000000002
5,2,15.5,27.18275
5,2,16.0,27.79525
5,2,16.5,28.7389725
5,2,17.0,29.0154725
5,2,17.5,29.1064725
5,2,18.0,19.34625
5,2,18.5,19.237750000000002
5,2,19.0,19.16775
5,2,19.5,18.929750000000002
5,2,20.0,19.864250000000002
5,2,20.5,17.172749999999997
5,2,21.0,16.989
5,2,21.5,13.345500000000001
5,2,22.0,16.1665
5,2,22.5,15.0465
5,2,23.0,15.032499999999999
5,2,23.5,13.167
5,3,0.0,13.5205
5,3,0.5,14.245
5,3,1.0,13.653500000000001
5,3,1.5,13.132
5,3,2.0,13.411999999999999
5,3,2.5,12.729500000000002
5,3,3.0,13.0445
5,3,3.5,13.0025
5,3,4.0,13.405000000000001
5,3,4.5,13.888
5,3,5.0,14.787500000000001
5,3,5.5,17.323249999999998
5,3,6.0,16.038749999999997
5,3,6.5,18.79675
5,3,7.0,17.97425
5,3,7.5,17.35475
5,3,8.0,17.682
5,3,8.5,17.31975
5,3,9.0,16.96625
5,3,9.5,17.07825
5,3,10.0,16.81225
5,3,10.5,16.88225
5,3,11.0,16.91725
5,3,11.5,16.65475
5,3,12.0,15.863750000000001
5,3,12.5,14.843499999999999
5,3,13.0,14.77525
5,3,13.5,14.60025
5,3,14.0,14.063
5,3,14.5,14.83475
5,3,15.0,25.227999999999998
5,3,15.5,26.68575
5,3,16.0,27.39625
5,3,16.5,28.15225
5,3,17.0,28.84175
5,3,17.5,28.943250000000003
5,3,18.0,18.47475
5,3,18.5,17.83775
5,3,19.0,18.32075
5,3,19.5,17.68375
5,3,20.0,17.73275
5,3,20.5,15.665999999999999
5,3,21.0,16.259249999999998
5,3,21.5,13.055
5,3,22.0,14.882
5,3,22.5,13.7445
5,3,23.0,13.118
5,3,23.5,11.4065
5,4,0.0,12.022499999999999
5,4,0.5,12.376
5,4,1.0,11.280500000000002
5,4,1.5,10.7765
5,4,2.0,11.025
5,4,2.5,10.6855
5,4,3.0,11.3085
5,4,3.5,10.549
5,4,4.0,10.9935
5,4,4.5,11.7495
5,4,5.0,14.164499999999999
5,4,5.5,16.79125
5,4,6.0,15.45075
5,4,6.5,17.242749999999997
5,4,7.0,16.53925
5,4,7.5,16.476249999999997
5,4,8.0,16.71075
5,4,8.5,16.10525
5,4,9.0,16.38
5,4,9.5,14.441
5,4,10.0,15.625750000000002
5,4,10.5,14.3185
5,4,11.0,14.987
5,4,11.5,14.0035
5,4,12.0,13.6115
5,4,12.5,12.424999999999999
5,4,13.0,13.219500000000002
5,4,13.5,12.32
5,4,14.0,12.145000000000001
5,4,14.5,13.8915
5,4,15.0,25.765249999999998
5,4,15.5,26.27275
5,4,16.0,26.72775
5,4,16.5,27.40325
5,4,17.0,28.27125
5,4,17.5,28.74025
5,4,18.0,18.919249999999998
5,4,18.5,18.4695
5,4,19.0,18.52375
5,4,19.5,18.39425
5,4,20.0,19.24825
5,4,20.5,17.16575
5,4,21.0,16.58825
5,4,21.5,14.640499999999998
5,4,22.0,16.8
5,4,22.5,14.392000000000001
5,4,23.0,14.223999999999998
5,4,23.5,13.482
5,5,0.0,13.17575
5,5,0.5,14.5775
5,5,1.0,14.322000000000001
5,5,1.5,13.3945
5,5,2.0,13.8635
5,5,2.5,13.132
5,5,3.0,13.726999999999999
5,5,3.5,13.153
5,5,4.0,13.884500000000001
5,5,4.5,14.472499999999998
5,5,5.0,14.49
5,5,5.5,16.18575
5,5,6.0,14.932749999999999
5,5,6.5,17.16575
5,5,7.0,16.00025
5,5,7.5,16.60575
5,5,8.0,17.039749999999998
5,5,8.5,16.40625
5,5,9.0,16.49025
5,5,9.5,16.0125
5,5,10.0,15.97575
5,5,10.5,15.9355
5,5,11.0,16.76325
5,5,11.5,16.065
5,5,12.0,16.199749999999998
5,5,12.5,14.717500000000001
5,5,13.0,14.47425
5,5,13.5,13.769
5,5,14.0,14.8085
5,5,14.5,16.0825
5,5,15.0,27.035749999999997
5,5,15.5,27.32975
5,5,16.0,27.515249999999998
5,5,16.5,28.87325
5,5,17.0,29.599972499999996
5,5,17.5,29.8484725
5,5,18.0,19.78725
5,5,18.5,19.381249999999998
5,5,19.0,19.6455
5,5,19.5,19.337500000000002
5,5,20.0,19.510749999999998
5,5,20.5,17.363500000000002
5,5,21.0,17.442249999999998
5,5,21.5,14.658000000000001
5,5,22.0,15.546999999999999
5,5,22.5,14.182
5,5,23.0,13.902000000000001
5,5,23.5,13.222999999999999
5,6,0.0,13.378750000000002
5,6,0.5,14.133000000000001
5,6,1.0,13.527499999999998
5,6,1.5,12.957
5,6,2.0,12.999
5,6,2.5,12.484499999999999
5,6,3.0,13.079500000000001
5,6,3.5,12.9185
5,6,4.0,14.0175
5,6,4.5,14.1715
5,6,5.0,14.406
5,6,5.5,15.788499999999999
5,6,6.0,15.9495
5,6,6.5,18.73025
5,6,7.0,17.34425
5,6,7.5,18.40825
5,6,8.0,18.009249999999998
5,6,8.5,17.4055
5,6,9.0,16.64425
5,6,9.5,16.2645
5,6,10.0,15.4315
5,6,10.5,14.969500000000002
5,6,11.0,15.414
5,6,11.5,14.84875
5,6,12.0,13.866999999999999
5,6,12.5,12.792499999999999
5,6,13.0,13.272
5,6,13.5,12.775
5,6,14.0,12.677
5,6,14.5,13.229999999999999
5,6,15.0,26.15375
5,6,15.5,27.54325
5,6,16.0,27.851249999999997
5,6,16.5,29.090249999999997
5,6,17.0,29.46825
5,6,17.5,29.41925
5,6,18.0,19.65075
5,6,18.5,18.90525
5,6,19.0,19.03825
5,6,19.5,18.39075
5,6,20.0,19.09775
5,6,20.5,16.990750000000002
5,6,21.0,17.627750000000002
5,6,21.5,15.1865
5,6,22.0,15.267000000000001
5,6,22.5,14.06125
5,6,23.0,14.2485
5,6,23.5,12.892249999999999
5,7,0.0,12.7435
5,7,0.5,13.359499999999999
5,7,1.0,13.559
5,7,1.5,12.8275
5,7,2.0,12.5405
5,7,2.5,12.176499999999999
5,7,3.0,12.2395
5,7,3.5,11.879
5,7,4.0,11.648000000000001
5,7,4.5,11.945500000000001
5,7,5.0,13.2755
5,7,5.5,14.2975
5,7,6.0,15.3055
5,7,6.5,18.032
5,7,7.0,17.71175
5,7,7.5,18.765249999999998
5,7,8.0,18.396
5,7,8.5,18.2105
5,7,9.0,17.7345
5,7,9.5,16.345000000000002
5,7,10.0,16.058
5,7,10.5,16.348499999999998
5,7,11.0,16.91725
5,7,11.5,14.56525
5,7,12.0,14.552999999999999
5,7,12.5,13.6815
5,7,13.0,12.5405
